sepal_length	sepal_width	petal_length	petal_width	species
4.8	3.5	1.7	0.1	Setosa
4.9	3.4	1.4	0.1	Setosa
4.8	3.9	1.7	0.1	Setosa
5	3.4	1.6	0.1	Setosa
5.3	3.5	1.6	0.1	Setosa
4.4	3.5	1.6	0.1	Setosa
4.9	3.1	1.3	0.1	Setosa
5.1	3.1	1.5	0.1	Setosa
5	3.5	1.4	0.1	Setosa
5.1	3.6	1.1	0.1	Setosa
5.1	3.7	1.5	0.1	Setosa
5	3	1.5	0.1	Setosa
4.8	4.4	1.4	0.1	Setosa
4.9	3.7	1.5	0.1	Setosa
5.1	3.7	1.5	0.1	Setosa
4.9	3.6	1.3	0.1	Setosa
5	2.9	1.6	0.1	Setosa
5.4	3.5	1.2	0.1	Setosa
4.9	2.8	1.8	0.1	Setosa
5	4.1	1.4	0.1	Setosa
5.2	3.6	1.4	0.1	Setosa
4.9	4	1.4	0.1	Setosa
5	3.5	1.5	0.1	Setosa
4.7	3.2	1.9	0.1	Setosa
4.8	3.4	1.5	0.1	Setosa
4.6	2.1	1.2	0.1	Setosa
4.9	3.6	1.6	0.1	Setosa
4.6	3.5	1.2	0.1	Setosa
5.2	4.3	1.4	0.1	Setosa
5.3	3.9	1.4	0.1	Setosa
5	3.6	1.5	0.1	Setosa
4.7	3.3	1	0.1	Setosa
4.7	3.7	1.1	0.1	Setosa
5.1	3.3	1.7	0.1	Setosa
4.5	3.2	1.4	0.1	Setosa
5.1	3.1	1.5	0.1	Setosa
4.9	3.2	1.8	0.1	Setosa
4.7	2.7	1.5	0.1	Setosa
4.4	3.2	1.4	0.1	Setosa
4.9	3.1	1.4	0.1	Setosa
5.4	3.1	1.4	0.1	Setosa
4.9	3.7	1.5	0.1	Setosa
5.2	3.6	2	0.1	Setosa
4.9	3.2	1.6	0.1	Setosa
5.2	2.8	1.3	0.1	Setosa
5.1	3.6	1.6	0.1	Setosa
5.1	3.1	1.4	0.1	Setosa
5.1	3.2	1.5	0.1	Setosa
5.4	3.2	1.2	0.1	Setosa
5.1	3.4	1.4	0.1	Setosa
5.2	3.6	1.5	0.1	Setosa
4.9	4.2	1.6	0.1	Setosa
5.2	3.3	1.5	0.1	Setosa
5	3.1	1.3	0.1	Setosa
4.9	3.5	1.4	0.1	Setosa
4.9	3.9	1.4	0.1	Setosa
4.8	3.9	1.5	0.1	Setosa
5	3.4	1.6	0.1	Setosa
5.6	3.1	1.1	0.1	Setosa
5.1	3.3	1.3	0.1	Setosa
5.3	3.9	1.8	0.1	Setosa
5.3	3.6	1.6	0.1	Setosa
5.4	3.6	1.6	0.1	Setosa
4.7	3.3	1.5	0.1	Setosa
5.1	3.4	1.2	0.1	Setosa
4.8	4	1.8	0.1	Setosa
5.1	3.5	1.7	0.1	Setosa
4.6	3.1	1.6	0.1	Setosa
5.6	2.9	1.3	0.1	Setosa
5	3.1	1.6	0.1	Setosa
5.4	3.3	1.6	0.1	Setosa
5	4.3	1.4	0.1	Setosa
4.7	4.2	1.2	0.1	Setosa
5.3	3.1	1.4	0.1	Setosa
4.6	3.5	1.5	0.1	Setosa
4.8	2.8	1.3	0.1	Setosa
4.8	2.9	1.5	0.1	Setosa
4.3	3.3	1.3	0.1	Setosa
4.9	3.9	1.7	0.1	Setosa
4.7	3.9	1.5	0.1	Setosa
5.2	3.7	1.5	0.1	Setosa
4.9	3.3	1.3	0.1	Setosa
4.8	3.2	1.2	0.1	Setosa
5.4	4.6	1.4	0.1	Setosa
4.7	3.2	1.4	0.1	Setosa
5.1	2.8	1.1	0.1	Setosa
5.5	3.1	1.5	0.1	Setosa
5	3.4	1.2	0.1	Setosa
5.5	3.7	1.1	0.1	Setosa
5.1	3.3	1.5	0.1	Setosa
4.7	3.4	1.3	0.1	Setosa
5.6	3.7	1.5	0.1	Setosa
5.3	3	1.6	0.1	Setosa
5.2	3.3	1.4	0.1	Setosa
4.5	2.9	1.6	0.1	Setosa
5.1	4.3	1.5	0.1	Setosa
4.9	3.4	1.4	0.1	Setosa
5.5	3	1.7	0.1	Setosa
4.3	3.3	1.6	0.1	Setosa
4.7	3	1.5	0.1	Setosa
4.8	3	1.5	0.1	Setosa
4.8	3.7	1.5	0.1	Setosa
4.8	3.4	1.4	0.1	Setosa
5.2	3.8	1.7	0.1	Setosa
4.3	3.3	1.3	0.1	Setosa
5	3.3	1.4	0.1	Setosa
5.2	3	1.7	0.1	Setosa
4.8	3.4	1.6	0.1	Setosa
5.5	3.3	1.3	0.1	Setosa
5.1	2.2	1.6	0.1	Setosa
5	3.9	1.3	0.1	Setosa
5	2.4	1.5	0.1	Setosa
5.3	4.2	1.6	0.1	Setosa
4.8	3.7	1.4	0.1	Setosa
5	4	1.1	0.1	Setosa
5	3.6	1.6	0.1	Setosa
4.5	2.8	1.5	0.1	Setosa
4.7	3	1.3	0.1	Setosa
4.4	3.4	1.7	0.1	Setosa
5.6	2.8	1.8	0.1	Setosa
5.3	2.8	1.7	0.1	Setosa
5	2.7	1.6	0.1	Setosa
4.9	3.4	1.7	0.1	Setosa
4.9	3.4	1.4	0.1	Setosa
5.4	2.9	1.4	0.1	Setosa
5.1	3.1	1.5	0.1	Setosa
5.5	3.4	1.6	0.1	Setosa
5.2	3	1.9	0.1	Setosa
4.9	3.6	1.5	0.1	Setosa
5.4	3.7	1.3	0.1	Setosa
5.1	2.7	1.4	0.1	Setosa
5.3	3.3	1.3	0.1	Setosa
5.1	3.5	1.1	0.1	Setosa
5.3	3.4	1.6	0.1	Setosa
4.8	3.3	1.5	0.1	Setosa
5.3	3.4	1.2	0.1	Setosa
5.2	2.5	1.5	0.1	Setosa
4.7	3.6	1.8	0.1	Setosa
4.4	3.4	1.3	0.1	Setosa
4.8	3.5	1.7	0.1	Setosa
5	3.3	1.6	0.1	Setosa
4.9	3	1.4	0.1	Setosa
5.3	3.6	1.3	0.1	Setosa
5.1	3.7	1.4	0.1	Setosa
5.6	3	1.2	0.1	Setosa
4.6	3.3	1.1	0.1	Setosa
5.5	3.1	1.6	0.1	Setosa
5.4	3.1	1.6	0.1	Setosa
4.5	3.3	1.6	0.1	Setosa
4.9	4	1.4	0.1	Setosa
5	3.7	1.5	0.1	Setosa
4.9	3.4	1.3	0.1	Setosa
4.8	3.4	1.3	0.1	Setosa
5.4	3.7	1.7	0.1	Setosa
5.1	3.5	1.5	0.1	Setosa
4.9	3.4	1.6	0.1	Setosa
5.1	3.6	1.2	0.1	Setosa
5.1	2.8	1.3	0.1	Setosa
5	3.5	1.5	0.1	Setosa
5.6	3.1	1.5	0.1	Setosa
4.9	2.9	1.2	0.1	Setosa
4.7	3.2	1.6	0.1	Setosa
4.5	2.9	1.5	0.1	Setosa
4.8	3.1	1.6	0.1	Setosa
4.8	3.1	1.4	0.1	Setosa
5.7	3.1	1.6	0.1	Setosa
4.7	3.1	1.4	0.1	Setosa
4.8	4.4	1.5	0.1	Setosa
4.9	3.5	1.5	0.1	Setosa
4.9	3.3	1.7	0.1	Setosa
5.3	3.2	1.5	0.1	Setosa
4.4	3.5	1.5	0.1	Setosa
4.6	3.7	1.4	0.1	Setosa
4.6	3.1	1.5	0.1	Setosa
5.6	3.2	1.5	0.1	Setosa
5.4	3.7	1.3	0.1	Setosa
5	3.5	1.4	0.1	Setosa
4.4	3.9	1	0.1	Setosa
5.7	3	1.7	0.1	Setosa
4.7	2.9	1.6	0.1	Setosa
5.2	3.9	1.6	0.1	Setosa
4.6	3.6	1.5	0.1	Setosa
5	3.5	1.1	0.1	Setosa
5.3	3	1.4	0.1	Setosa
5.2	3.5	1.6	0.1	Setosa
5.2	3.5	1.5	0.1	Setosa
4.6	3.2	1.5	0.1	Setosa
4.9	3	1.2	0.1	Setosa
5.1	3.2	1.6	0.1	Setosa
5.1	3.3	1.5	0.1	Setosa
4.8	3.2	1.6	0.1	Setosa
5	3.2	1.2	0.1	Setosa
5	3.2	1.4	0.1	Setosa
4.7	3.7	1.1	0.1	Setosa
4.8	3.5	1.4	0.1	Setosa
5	3.4	1.6	0.1	Setosa
5.5	4.4	1.7	0.1	Setosa
5.5	2.8	1.4	0.1	Setosa
5.5	3.7	1.4	0.1	Setosa
5.1	3.5	1.2	0.1	Setosa
5.3	3.5	1.6	0.1	Setosa
5.5	3.2	1.5	0.1	Setosa
5.2	2.3	1.3	0.1	Setosa
5.7	3.2	1.2	0.1	Setosa
5.3	3.2	1.6	0.1	Setosa
4.9	3.9	1.5	0.1	Setosa
4.8	4	1.6	0.1	Setosa
5.4	3.2	1.3	0.1	Setosa
5.9	2.9	1.5	0.1	Setosa
5	2.1	1.5	0.1	Setosa
4.9	3	1.3	0.1	Setosa
5.2	3.6	1.5	0.1	Setosa
5.5	3.3	1.5	0.1	Setosa
4.9	3.2	1.4	0.1	Setosa
5.4	4	1.5	0.1	Setosa
5	2.6	1.3	0.1	Setosa
4.9	3.8	1.3	0.1	Setosa
4.9	3.5	1.4	0.1	Setosa
5.3	3.3	1.6	0.1	Setosa
5.8	2.9	1.4	0.1	Setosa
4.9	3.2	1.4	0.1	Setosa
4.9	2.8	1.1	0.1	Setosa
5.4	2.9	1.6	0.1	Setosa
5.7	3.3	1.4	0.1	Setosa
4.6	3.4	1.6	0.1	Setosa
5.4	4.3	1.5	0.1	Setosa
5.1	3.9	1.5	0.1	Setosa
4.4	3.5	1.5	0.1	Setosa
5.2	3.6	1.5	0.1	Setosa
5.5	3.4	1.4	0.1	Setosa
4.7	3.8	1.5	0.1	Setosa
4.6	3.1	1	0.1	Setosa
4.7	3.5	1.5	0.1	Setosa
4.6	3.1	1.5	0.1	Setosa
4.6	2.8	1.4	0.1	Setosa
4.9	3.2	1.4	0.1	Setosa
5	3.3	1.4	0.1	Setosa
5	3.5	1.5	0.1	Setosa
5.2	3.3	1.6	0.1	Setosa
4.9	2.5	1.4	0.1	Setosa
5.6	3.6	1.6	0.1	Setosa
5.3	3.2	1.1	0.1	Setosa
4.8	3.1	1.5	0.1	Setosa
5.4	3.1	1.2	0.1	Setosa
5.2	4.2	1.3	0.1	Setosa
5.6	3.6	1.4	0.1	Setosa
5.3	2.7	1.6	0.1	Setosa
4.7	3.3	1.5	0.1	Setosa
5	3.4	1.5	0.1	Setosa
5.1	3	1.7	0.1	Setosa
4.8	3.3	1.4	0.1	Setosa
4.9	3.2	1.7	0.1	Setosa
5.2	3.3	1.4	0.1	Setosa
4.7	4.2	1.4	0.1	Setosa
5.1	3.4	1.5	0.1	Setosa
5.4	3.8	1.5	0.1	Setosa
4.8	3.3	1.5	0.1	Setosa
5.1	3.3	1.4	0.1	Setosa
5.5	3.4	1.5	0.1	Setosa
4.7	3.5	1.6	0.1	Setosa
4.6	3.5	1.6	0.1	Setosa
5.3	3.9	1.5	0.1	Setosa
5	4	1.7	0.1	Setosa
5.7	3.7	1.5	0.1	Setosa
4.6	3.3	1.4	0.1	Setosa
4.9	3.4	1.6	0.1	Setosa
4.4	3.4	1.5	0.1	Setosa
5.2	4	1	0.1	Setosa
5.3	3	1.5	0.1	Setosa
4.6	3.5	1.6	0.1	Setosa
5.3	3.6	1.5	0.1	Setosa
4.7	3.3	1.4	0.1	Setosa
4.4	3.3	1.4	0.1	Setosa
5.5	3	1.6	0.1	Setosa
4.9	3.2	1.3	0.1	Setosa
5.2	4.4	1.5	0.1	Setosa
5.2	3.1	1.5	0.1	Setosa
4.8	3.1	1.5	0.1	Setosa
4.9	3.5	1.3	0.1	Setosa
5	3	1.6	0.1	Setosa
5.1	3.6	1.7	0.1	Setosa
4.9	3	1.9	0.1	Setosa
5	3.2	1.4	0.1	Setosa
4.8	3.5	1.2	0.1	Setosa
4.5	3.9	1.3	0.1	Setosa
5.2	3.4	1.5	0.1	Setosa
4.9	3	1.2	0.1	Setosa
5.1	3.4	1.8	0.1	Setosa
4.9	3.1	1.6	0.1	Setosa
4.7	3.5	1.5	0.1	Setosa
5	3	1.5	0.1	Setosa
4.9	3.8	1.5	0.1	Setosa
5.4	3.2	1.3	0.1	Setosa
4.8	2.8	1.3	0.1	Setosa
5.1	3.2	1.6	0.1	Setosa
4.7	3.7	1.4	0.1	Setosa
5.1	3.3	1.6	0.1	Setosa
5.1	3.3	1.4	0.1	Setosa
5	3.7	1.4	0.1	Setosa
5.3	4	1.2	0.1	Setosa
5.1	3.4	1.5	0.1	Setosa
4.5	2.9	1.3	0.1	Setosa
5.1	3.7	1.6	0.1	Setosa
5	3.4	1.2	0.1	Setosa
5.4	3.3	1.3	0.1	Setosa
4.8	2.9	1.7	0.1	Setosa
5	3.5	1.8	0.1	Setosa
4.9	3.5	1.6	0.1	Setosa
5	3.7	1.8	0.1	Setosa
5	3.8	1.2	0.1	Setosa
4.6	3.3	1.5	0.1	Setosa
5.1	3.6	1.6	0.1	Setosa
5.2	4	1.7	0.1	Setosa
4.9	3.8	1.5	0.1	Setosa
5.6	3.3	1.4	0.1	Setosa
5.6	3.2	1.5	0.1	Setosa
4.9	3.1	1.4	0.1	Setosa
4.9	2.8	1.4	0.1	Setosa
5.4	4	1.3	0.1	Setosa
4.7	3.6	1.5	0.1	Setosa
5.5	3	1.3	0.1	Setosa
4.8	3.3	1.4	0.1	Setosa
4.7	3.1	1.4	0.1	Setosa
4.7	3.1	1.6	0.1	Setosa
5	3.1	1.4	0.1	Setosa
5	2.7	1.5	0.1	Setosa
4.8	3.4	1.7	0.1	Setosa
4.8	3.6	1.5	0.1	Setosa
5	3.4	1.4	0.1	Setosa
5.4	3.8	1.2	0.1	Setosa
5.4	3.2	1.4	0.1	Setosa
5.4	2.7	1.7	0.1	Setosa
5.4	3.6	1.5	0.1	Setosa
4.7	3.5	1.3	0.1	Setosa
4.5	3	1.5	0.1	Setosa
5.1	3.3	1.5	0.1	Setosa
4.8	3.4	1.5	0.1	Setosa
5.3	3.5	1.3	0.1	Setosa
5.2	3.5	1.2	0.1	Setosa
5.4	3.8	1.5	0.1	Setosa
5.8	3.6	1.2	0.1	Setosa
4.7	3.2	1.6	0.1	Setosa
4.9	2.7	1.3	0.1	Setosa
4.7	3.2	1.4	0.1	Setosa
5.4	3.5	1.3	0.1	Setosa
5.5	3.5	1.4	0.1	Setosa
4.7	3.1	1.2	0.1	Setosa
4.9	3.2	1.3	0.1	Setosa
5.3	3.2	1.7	0.1	Setosa
5.4	3.5	1.8	0.1	Setosa
5.2	4.1	1.1	0.1	Setosa
5.2	3.6	1.4	0.1	Setosa
4.8	3.3	1.6	0.1	Setosa
4.9	3.6	1.4	0.1	Setosa
5.5	3.8	1.1	0.1	Setosa
5.3	3.8	2	0.1	Setosa
5.9	3.5	1.6	0.1	Setosa
4.8	3.3	1.5	0.1	Setosa
5.1	3	1.6	0.1	Setosa
4.3	3.3	1.3	0.1	Setosa
4.9	2.7	1.5	0.1	Setosa
4.6	2.8	1.4	0.1	Setosa
4.8	2.7	1.4	0.1	Setosa
5.1	4.7	1.8	0.1	Setosa
5	3.4	1.4	0.1	Setosa
4.7	3.3	1.5	0.1	Setosa
5.5	3.5	1.5	0.1	Setosa
4.9	3.6	1.3	0.1	Setosa
4.7	3.1	1.6	0.1	Setosa
5.1	3.5	1.7	0.1	Setosa
5.4	3.2	1.3	0.1	Setosa
5	3.2	1.7	0.1	Setosa
4.9	3.2	1.5	0.1	Setosa
5.4	3.5	1.5	0.1	Setosa
4.6	4.3	1.4	0.1	Setosa
4.2	4.4	1.4	0.1	Setosa
5	3	1.5	0.1	Setosa
4.7	3.8	1.7	0.1	Setosa
4.8	3.1	1.5	0.1	Setosa
5.5	3.7	1.5	0.1	Setosa
5	3.8	1.6	0.1	Setosa
4.5	3.5	1.4	0.1	Setosa
4.3	3.2	1.4	0.1	Setosa
5.4	3.3	1.3	0.1	Setosa
4.9	3.6	1.8	0.1	Setosa
5.1	4	1.5	0.1	Setosa
4.9	3.5	1.6	0.1	Setosa
4.7	3.4	1.7	0.1	Setosa
4.6	4.3	1.4	0.1	Setosa
4.3	3.1	1.3	0.1	Setosa
5.4	3.3	1.6	0.1	Setosa
4.7	3.4	1.3	0.1	Setosa
4.7	3.2	1.5	0.1	Setosa
4.9	3.6	1.5	0.1	Setosa
5	3.4	1.6	0.1	Setosa
5.5	3.5	1.6	0.1	Setosa
5.2	4.5	1.6	0.1	Setosa
4.9	3.8	1.4	0.1	Setosa
5.3	3.7	1.4	0.1	Setosa
5.2	3.7	2.1	0.1	Setosa
5.2	3.1	1.2	0.1	Setosa
4.6	3.7	1.1	0.1	Setosa
4.8	3.5	1.6	0.1	Setosa
4.7	3.5	1.7	0.1	Setosa
4.9	3.3	1.4	0.1	Setosa
4.7	3.9	1.5	0.1	Setosa
5.6	3.3	1.4	0.1	Setosa
4.6	3.1	1.4	0.1	Setosa
5.2	3	1.6	0.1	Setosa
4.2	2.9	1.4	0.1	Setosa
5.4	3.4	1.3	0.1	Setosa
5.8	3.4	1.8	0.1	Setosa
4.4	3.3	1.4	0.1	Setosa
4.4	3.9	1.3	0.1	Setosa
5.3	3.9	1.6	0.1	Setosa
5.3	4	1.3	0.1	Setosa
5.4	3.2	1.6	0.1	Setosa
4.8	3.4	1.3	0.1	Setosa
4.8	2.8	1.6	0.1	Setosa
4.6	3.5	1.6	0.1	Setosa
5	3.7	1.6	0.1	Setosa
5.7	3.2	1.5	0.1	Setosa
4.7	3.5	1.6	0.1	Setosa
5.5	3.7	1.6	0.1	Setosa
5.5	2.9	1.3	0.1	Setosa
4.6	3.5	1.4	0.1	Setosa
4.9	3.4	1.2	0.1	Setosa
5	3.3	1.6	0.1	Setosa
5	2.7	1.5	0.1	Setosa
4.8	3.4	1.3	0.1	Setosa
4.4	3	1.3	0.1	Setosa
4.9	3	1.7	0.1	Setosa
4.8	2.9	1.5	0.1	Setosa
5.2	3.2	1.4	0.1	Setosa
5.1	3.4	1.3	0.1	Setosa
4.9	3.3	1.8	0.1	Setosa
5	2.7	1.4	0.1	Setosa
5.1	3.2	1.4	0.1	Setosa
4.7	3.1	1.7	0.1	Setosa
4.5	3.5	1.4	0.1	Setosa
5.3	3.6	1.5	0.1	Setosa
5.2	3.5	1.4	0.1	Setosa
5	3.7	1.1	0.1	Setosa
5.1	3.3	1.4	0.1	Setosa
4.8	3.3	1.3	0.1	Setosa
4.8	4.1	1.7	0.1	Setosa
4.3	3.3	1.3	0.1	Setosa
4.9	3.5	1.3	0.1	Setosa
5	3.6	1.8	0.1	Setosa
5.3	3.6	1.4	0.1	Setosa
5.6	3.1	1.4	0.1	Setosa
4.7	3	1.3	0.1	Setosa
4.7	3.6	1.5	0.1	Setosa
4.5	3	1.3	0.1	Setosa
4.8	2.8	1.2	0.1	Setosa
5.4	3.9	1.4	0.1	Setosa
4.7	3.5	1.4	0.1	Setosa
5.2	3.7	1.3	0.1	Setosa
5.1	3.7	1.5	0.1	Setosa
5.4	2.9	1.4	0.1	Setosa
5	3.5	1.1	0.1	Setosa
5.2	3.7	1.3	0.1	Setosa
4.3	3.2	1.5	0.1	Setosa
4.6	4	1.4	0.1	Setosa
4.4	2.4	1.6	0.1	Setosa
5.6	2.9	1.4	0.1	Setosa
4.9	3.6	1.6	0.1	Setosa
5	3	1.2	0.1	Setosa
4.6	3.6	1.4	0.1	Setosa
5.3	2.9	1.1	0.1	Setosa
5.3	3.6	1.3	0.1	Setosa
5.3	3.7	1.3	0.1	Setosa
5.3	3.7	1.5	0.1	Setosa
4.6	3.3	1.4	0.1	Setosa
4.9	3.8	1.4	0.1	Setosa
5	3.4	1.8	0.1	Setosa
5.2	3.9	1.3	0.1	Setosa
5	2.9	1.5	0.1	Setosa
5.2	2.8	1.4	0.1	Setosa
5.5	3.4	1.4	0.1	Setosa
4.8	3.8	1.5	0.1	Setosa
5.2	3.5	1.5	0.1	Setosa
4.8	3.2	1.4	0.1	Setosa
4.7	2.6	1.4	0.1	Setosa
5.1	3.4	1.4	0.1	Setosa
5	3.1	1.3	0.1	Setosa
5	3.8	1.5	0.1	Setosa
4.5	3.1	1.2	0.1	Setosa
5.3	3.1	1.3	0.1	Setosa
4.5	3.5	1.7	0.1	Setosa
4.8	3.2	1.4	0.1	Setosa
5.4	2.4	1.3	0.1	Setosa
4.8	3.7	1.5	0.1	Setosa
4.5	3.3	1.3	0.1	Setosa
4.9	3.2	1.3	0.1	Setosa
4.4	3.6	1.3	0.1	Setosa
5.5	3.4	1.5	0.1	Setosa
4.9	3.2	1.7	0.1	Setosa
4.3	2.8	1.5	0.1	Setosa
5.4	3.4	1.3	0.1	Setosa
4.6	3.5	1.4	0.1	Setosa
5.3	3.6	1.6	0.1	Setosa
5.6	3.6	1.4	0.1	Setosa
4.8	3.2	1.5	0.1	Setosa
5.5	3.2	1.3	0.1	Setosa
5.4	3.3	1.5	0.1	Setosa
4.9	3.4	1.5	0.1	Setosa
4.9	3.5	1	0.1	Setosa
5.2	3.4	1.6	0.1	Setosa
4.9	3.9	1.3	0.1	Setosa
5.5	3.5	1.3	0.1	Setosa
4.9	2.8	1.8	0.1	Setosa
5	3.3	1.4	0.1	Setosa
5.1	3.4	1.5	0.1	Setosa
5	3.6	1.4	0.1	Setosa
5.2	4.2	1.3	0.1	Setosa
4.8	3.5	1.4	0.1	Setosa
4.7	2.7	1.6	0.1	Setosa
4.5	3.6	1.5	0.1	Setosa
4.7	2.4	1.7	0.1	Setosa
4.7	3	1.4	0.1	Setosa
5.6	3.3	1.6	0.1	Setosa
5	3.2	1.4	0.1	Setosa
4.7	3.1	1.3	0.1	Setosa
5.1	3.3	1.4	0.1	Setosa
4.5	3.6	1.4	0.1	Setosa
5.1	2.9	1.5	0.1	Setosa
4.9	3.7	1.4	0.1	Setosa
4.6	2.6	1.5	0.1	Setosa
5.3	3.7	1.8	0.1	Setosa
4.9	3.7	1.3	0.1	Setosa
5	2.9	1.6	0.1	Setosa
4.8	3.2	1.5	0.1	Setosa
5.2	3.2	1.5	0.1	Setosa
5.2	2.8	1.7	0.1	Setosa
4.8	3.6	1.4	0.1	Setosa
5.6	3.5	1.4	0.1	Setosa
4.9	3.6	1.6	0.1	Setosa
5	3.8	1.4	0.1	Setosa
4.8	3.7	1.4	0.1	Setosa
4.9	3.3	1.3	0.1	Setosa
4.9	4.2	1.5	0.1	Setosa
4.7	3.4	1.4	0.1	Setosa
5.3	4.3	1.5	0.1	Setosa
4.9	3.7	1.7	0.1	Setosa
4.9	3.5	1.5	0.1	Setosa
4.4	3.3	1.6	0.1	Setosa
4.8	3.6	1.5	0.1	Setosa
4.9	3.5	1.3	0.1	Setosa
5.2	3.6	1.2	0.1	Setosa
5.4	3.2	1.7	0.1	Setosa
4.8	3.7	1.5	0.1	Setosa
5.4	1.8	1.5	0.1	Setosa
4.9	4	1.6	0.1	Setosa
4.7	3	1.3	0.1	Setosa
4.3	3.5	1.7	0.1	Setosa
5.4	3.7	1.5	0.1	Setosa
4.4	3.3	1.7	0.1	Setosa
4.9	3.5	1.4	0.1	Setosa
4.6	2.9	1.6	0.1	Setosa
5.1	2.9	1	0.1	Setosa
5.2	3.4	1.4	0.1	Setosa
5.1	3.7	1.3	0.1	Setosa
5.5	3.9	1.6	0.1	Setosa
5.1	2.9	1.4	0.1	Setosa
4.7	3.2	1.8	0.1	Setosa
4.9	3.8	1.4	0.1	Setosa
5.2	3.2	1.5	0.1	Setosa
5.4	4	1.2	0.1	Setosa
5.6	2.6	1.2	0.1	Setosa
5	3.3	1.3	0.1	Setosa
5.2	3.7	1.5	0.1	Setosa
4.6	4	1.2	0.1	Setosa
4.3	3.1	1.5	0.1	Setosa
5	3.2	1.6	0.1	Setosa
5.3	3.6	1.4	0.1	Setosa
4.4	3	1.3	0.1	Setosa
4.6	3.2	1.5	0.1	Setosa
5.1	2.6	1.3	0.1	Setosa
5.1	3.8	1.3	0.1	Setosa
4.6	2.6	1.4	0.1	Setosa
5	3.6	1.4	0.1	Setosa
5.3	3	1.5	0.1	Setosa
4.6	3.9	1.2	0.1	Setosa
5.5	4.1	1.5	0.1	Setosa
5	2.6	1.5	0.1	Setosa
5	3.4	1.5	0.1	Setosa
4.7	3.2	1.9	0.1	Setosa
5	3.8	1.6	0.1	Setosa
5.6	3.1	1	0.1	Setosa
4.7	3.3	1.5	0.1	Setosa
5.3	3.3	1.4	0.1	Setosa
4.7	3.8	1.5	0.1	Setosa
4.5	3.5	1.4	0.1	Setosa
5.3	3.8	1.4	0.1	Setosa
4.6	3.6	1.5	0.1	Setosa
5	3	1.5	0.1	Setosa
5.2	3.3	1.4	0.1	Setosa
5	4.3	1.7	0.1	Setosa
5.5	3.9	1.5	0.1	Setosa
5	3.5	1.5	0.1	Setosa
5.2	3.3	1.7	0.1	Setosa
4.7	3.5	1.3	0.1	Setosa
4.6	3.1	1.7	0.1	Setosa
4.8	3.3	1.6	0.1	Setosa
4.7	3.3	1.5	0.1	Setosa
5.3	3.4	1.8	0.1	Setosa
5	2.9	1.6	0.1	Setosa
4.4	3.2	1.3	0.1	Setosa
5.5	3.4	1.4	0.1	Setosa
4.4	3.4	1.6	0.1	Setosa
4.8	4.2	1.7	0.1	Setosa
4.9	3.3	1.6	0.1	Setosa
4.6	3.3	1.3	0.1	Setosa
5.1	3.8	1.3	0.1	Setosa
5.2	3.3	1.5	0.1	Setosa
5.2	3.9	1.4	0.1	Setosa
5	2.9	1.1	0.1	Setosa
5	3.7	1.5	0.1	Setosa
4.9	4.1	1.5	0.1	Setosa
5.1	3.4	1.5	0.1	Setosa
5.3	3.2	1.5	0.1	Setosa
5.2	3.5	1.4	0.1	Setosa
5.2	2.9	1.4	0.1	Setosa
5.4	4	1.6	0.1	Setosa
4.8	3.8	1.4	0.1	Setosa
4.4	3	1.6	0.1	Setosa
5.4	3.1	1.3	0.1	Setosa
5	3.8	1.4	0.1	Setosa
4.3	4	1.2	0.1	Setosa
5	4	1	0.1	Setosa
5.3	3.3	1.6	0.1	Setosa
5.6	3.7	1.3	0.1	Setosa
5.8	3.6	1.5	0.1	Setosa
4	4.4	1.5	0.1	Setosa
5.2	3.1	1.4	0.1	Setosa
4.9	3.5	1.5	0.1	Setosa
4.4	3.2	1.4	0.1	Setosa
4.7	2.7	1.7	0.1	Setosa
4.8	3.4	1.7	0.1	Setosa
4.7	3.9	1.6	0.1	Setosa
4.5	3.2	1.8	0.1	Setosa
4.8	3.1	1.4	0.1	Setosa
4.5	3.7	1.6	0.1	Setosa
4.6	3.2	1.4	0.1	Setosa
5	3.2	1.3	0.1	Setosa
5.4	3.2	1.5	0.1	Setosa
4.8	3.4	1.4	0.1	Setosa
5.2	3.4	1.5	0.1	Setosa
4.9	3.7	1	0.1	Setosa
4.9	3.5	1.3	0.1	Setosa
5	3.6	1.5	0.1	Setosa
5	3.2	1.7	0.1	Setosa
5	3.2	1.3	0.1	Setosa
5.1	3.5	1.4	0.1	Setosa
5.6	3.5	1.7	0.1	Setosa
5	4.1	1.3	0.1	Setosa
4.8	2.8	1.4	0.1	Setosa
5.7	3.2	1.5	0.1	Setosa
4.8	3.5	1.5	0.1	Setosa
5.1	3.6	1.8	0.1	Setosa
5.2	3.2	1.5	0.1	Setosa
5	3.9	1.3	0.1	Setosa
5.3	3.3	1.3	0.1	Setosa
5.1	3.3	1.5	0.1	Setosa
5.5	3.9	1.5	0.1	Setosa
4.6	3.7	1.5	0.1	Setosa
4.9	3.7	1.5	0.1	Setosa
5.1	3.7	1.5	0.1	Setosa
4.8	3.2	1.6	0.1	Setosa
5.1	3.7	1.6	0.1	Setosa
5	3.1	1.6	0.1	Setosa
5.1	3.3	1.3	0.1	Setosa
4.8	3.4	1.5	0.1	Setosa
5.1	4.1	1.5	0.1	Setosa
4.4	3.2	1.3	0.1	Setosa
5.2	3.6	1.4	0.1	Setosa
5.4	3.9	1.7	0.1	Setosa
4.7	3.6	1.4	0.1	Setosa
5.3	3.5	1.4	0.1	Setosa
